year,point,protocol,species,count
2025,Ashdod Far Shifting 2,scan,S.d,1
2025,Ashdod Far Shifting 2,trail,C.s,20
2025,Ashdod Far Shifting 2,trail,L.d,1
2025,Ashdod Far Shifting 2,trail,S.d,2
2025,Ashdod Far Shifting 2,trail,S.s,17
2025,Ashdod Far Shifting 3,scan,A.s,1
2025,Ashdod Far Shifting 3,scan,C.c,1
2025,Ashdod Far Shifting 3,scan,L.d,1
2025,Ashdod Far Shifting 3,scan,X.s,1
2025,Ashdod Far Shifting 3,trail,C.s,7
2025,Ashdod Far Shifting 3,trail,D.p,1
2025,Ashdod Far Shifting 3,trail,M.c,1
2025,Ashdod Far Shifting 3,trail,S.s,15
2025,Ashdod Far Shifting 3,trap,A.s,1
2025,Ashdod Near Semi-Shifting 1,scan,A.s,2
2025,Ashdod Near Semi-Shifting 1,scan,P.s,1
2025,Ashdod Near Semi-Shifting 1,scan,X.s,1
2025,Ashdod Near Semi-Shifting 1,trail,C.s,8
2025,Ashdod Near Semi-Shifting 1,trail,S.s,2
2025,Ashdod Near Semi-Shifting 2,scan,C.s,3
2025,Ashdod Near Semi-Shifting 2,scan,L.d,1
2025,Ashdod Near Semi-Shifting 2,trail,C.s,22
2025,Ashdod Near Semi-Shifting 2,trail,P.s,2
2025,Ashdod Near Semi-Shifting 2,trail,S.d,1
2025,Ashdod Near Semi-Shifting 2,trail,S.s,4
2025,Ashdod Near Semi-Shifting 3,scan,A.s,1
2025,Ashdod Near Semi-Shifting 3,scan,L.d,1
2025,Ashdod Near Semi-Shifting 3,scan,P.s,1
2025,Ashdod Near Semi-Shifting 3,scan,S.d,1
2025,Ashdod Near Semi-Shifting 3,trail,C.o,2
2025,Ashdod Near Semi-Shifting 3,trail,C.s,5
2025,Ashdod Near Semi-Shifting 3,trail,S.s,10
2025,Ashkelon Far Semi-Shifting 1,scan,A.s,6
2025,Ashkelon Far Semi-Shifting 1,scan,L.d,1
2025,Ashkelon Far Semi-Shifting 1,scan,T.vi,1
2025,Ashkelon Far Semi-Shifting 1,trail,C.s,17
2025,Ashkelon Far Semi-Shifting 1,trail,S.s,4
2025,Ashkelon Far Semi-Shifting 1,trap,A.s,1
2025,Ashkelon Far Semi-Shifting 2,scan,A.s,5
2025,Ashkelon Far Semi-Shifting 2,scan,C.o,1
2025,Ashkelon Far Semi-Shifting 2,scan,L.d,1
2025,Ashkelon Far Semi-Shifting 2,scan,P.s,1
2025,Ashkelon Far Semi-Shifting 2,trail,C.o,5
2025,Ashkelon Far Semi-Shifting 2,trail,C.s,12
2025,Ashkelon Far Semi-Shifting 2,trail,L.d,3
2025,Ashkelon Far Semi-Shifting 2,trail,S.s,7
2025,Ashkelon Far Semi-Shifting 3,scan,A.s,7
2025,Ashkelon Far Semi-Shifting 3,scan,L.d,2
2025,Ashkelon Far Semi-Shifting 3,trail,C.s,16
2025,Ashkelon Far Semi-Shifting 3,trail,S.s,5
2025,Ashkelon Far Shifting 1,scan,A.s,5
2025,Ashkelon Far Shifting 1,scan,C.s,3
2025,Ashkelon Far Shifting 1,scan,L.d,2
2025,Ashkelon Far Shifting 1,trail,C.s,7
2025,Ashkelon Far Shifting 1,trail,S.s,11
2025,Ashkelon Far Shifting 1,trap,A.s,1
2025,Ashkelon Far Shifting 1,trap,C.s,1
2025,Ashkelon Far Shifting 2,scan,A.s,6
2025,Ashkelon Far Shifting 2,scan,L.d,2
2025,Ashkelon Far Shifting 2,scan,S.s,1
2025,Ashkelon Far Shifting 2,trail,C.s,3
2025,Ashkelon Far Shifting 2,trail,S.s,12
2025,Ashkelon Far Shifting 2,trap,A.s,1
2025,Ashkelon Far Shifting 3,scan,A.s,1
2025,Ashkelon Far Shifting 3,scan,C.s,3
2025,Ashkelon Far Shifting 3,scan,S.s,1
2025,Ashkelon Far Shifting 3,trail,C.o,1
2025,Ashkelon Far Shifting 3,trail,C.s,31
2025,Ashkelon Far Shifting 3,trail,D.p,1
2025,Ashkelon Far Shifting 3,trail,L.d,1
2025,Ashkelon Far Shifting 3,trail,S.s,8
2025,Ashkelon Far Shifting 3,trap,A.s,1
2025,Ashkelon Near Semi-Shifting 1,scan,A.b,1
2025,Ashkelon Near Semi-Shifting 1,scan,A.s,1
2025,Ashkelon Near Semi-Shifting 1,scan,C.o,1
2025,Ashkelon Near Semi-Shifting 1,scan,S.s,1
2025,Ashkelon Near Semi-Shifting 1,trail,C.o,1
2025,Ashkelon Near Semi-Shifting 1,trail,C.s,51
2025,Ashkelon Near Semi-Shifting 1,trail,L.d,1
2025,Ashkelon Near Semi-Shifting 1,trail,S.s,10
2025,Ashkelon Near Semi-Shifting 1,trap,A.b,1
2025,Ashkelon Near Semi-Shifting 2,scan,A.b,1
2025,Ashkelon Near Semi-Shifting 2,scan,L.d,1
2025,Ashkelon Near Semi-Shifting 2,trail,C.o,1
2025,Ashkelon Near Semi-Shifting 2,trail,C.s,23
2025,Ashkelon Near Semi-Shifting 2,trail,L.d,5
2025,Ashkelon Near Semi-Shifting 2,trail,S.s,7
2025,Ashkelon Near Semi-Shifting 3,scan,A.s,1
2025,Ashkelon Near Semi-Shifting 3,trail,C.o,2
2025,Ashkelon Near Semi-Shifting 3,trail,C.s,4
2025,Ashkelon Near Semi-Shifting 3,trail,C.c,1
2025,Ashkelon Near Semi-Shifting 3,trail,D.p,1
2025,Ashkelon Near Semi-Shifting 3,trail,L.d,1
2025,Ashkelon Near Semi-Shifting 3,trail,S.s,4
2025,Caesarea Far Semi-Shifting 1,scan,A.b,3
2025,Caesarea Far Semi-Shifting 1,scan,C.o,1
2025,Caesarea Far Semi-Shifting 1,scan,C.s,1
2025,Caesarea Far Semi-Shifting 1,scan,S.s,1
2025,Caesarea Far Semi-Shifting 1,trail,C.s,2
2025,Caesarea Far Semi-Shifting 1,trail,S.s,24
2025,Caesarea Far Semi-Shifting 2,scan,A.b,2
2025,Caesarea Far Semi-Shifting 2,scan,C.o,2
2025,Caesarea Far Semi-Shifting 2,scan,C.s,1
2025,Caesarea Far Semi-Shifting 2,scan,P.s,1
2025,Caesarea Far Semi-Shifting 2,trail,C.o,4
2025,Caesarea Far Semi-Shifting 2,trail,C.s,12
2025,Caesarea Far Semi-Shifting 2,trail,P.s,1
2025,Caesarea Far Semi-Shifting 2,trail,S.s,9
2025,Caesarea Far Semi-Shifting 3,scan,A.b,1
2025,Caesarea Far Semi-Shifting 3,scan,C.s,2
2025,Caesarea Far Semi-Shifting 3,trail,C.o,1
2025,Caesarea Far Semi-Shifting 3,trail,C.s,1
2025,Caesarea Far Semi-Shifting 3,trail,S.s,6
2025,Caesarea Far Shifting 1,scan,C.s,3
2025,Caesarea Far Shifting 1,trail,S.s,1
2025,Caesarea Far Shifting 2,scan,A.b,5
2025,Caesarea Far Shifting 2,scan,C.s,3
2025,Caesarea Far Shifting 2,trail,C.o,1
2025,Caesarea Far Shifting 2,trail,S.s,14
2025,Caesarea Far Shifting 3,scan,A.b,3
2025,Caesarea Far Shifting 3,scan,C.s,2
2025,Caesarea Far Shifting 3,trail,C.o,5
2025,Caesarea Far Shifting 3,trail,P.s,1
2025,Caesarea Far Shifting 3,trail,S.s,7
2025,Caesarea Far Shifting 3,trap,A.b,2
2025,Caesarea Near Semi-Shifting 1,scan,A.b,1
2025,Caesarea Near Semi-Shifting 1,scan,C.s,2
2025,Caesarea Near Semi-Shifting 1,scan,P.s,1
2025,Caesarea Near Semi-Shifting 1,trail,C.o,4
2025,Caesarea Near Semi-Shifting 1,trail,C.s,1
2025,Caesarea Near Semi-Shifting 1,trail,S.s,10
2025,Caesarea Near Semi-Shifting 2,scan,A.b,2
2025,Caesarea Near Semi-Shifting 2,scan,C.s,2
2025,Caesarea Near Semi-Shifting 2,scan,P.s,2
2025,Caesarea Near Semi-Shifting 2,trail,C.s,5
2025,Caesarea Near Semi-Shifting 2,trail,D.p,2
2025,Caesarea Near Semi-Shifting 2,trail,S.s,4
2025,Caesarea Near Semi-Shifting 3,scan,C.o,2
2025,Caesarea Near Semi-Shifting 3,scan,C.s,3
2025,Caesarea Near Semi-Shifting 3,scan,D.p,1
2025,Caesarea Near Semi-Shifting 3,trail,C.o,1
2025,Caesarea Near Semi-Shifting 3,trail,C.s,13
2025,Caesarea Near Semi-Shifting 3,trail,S.s,5
2025,Caesarea Near Semi-Shifting 3,trap,C.o,1
2025,Zikim Far Semi-Shifting 1,scan,A.s,1
2025,Zikim Far Semi-Shifting 1,scan,C.s,2
2025,Zikim Far Semi-Shifting 1,scan,D.p,1
2025,Zikim Far Semi-Shifting 1,trail,C.o,1
2025,Zikim Far Semi-Shifting 1,trail,C.s,9
2025,Zikim Far Semi-Shifting 1,trail,S.d,1
2025,Zikim Far Semi-Shifting 1,trail,S.s,3
2025,Zikim Far Semi-Shifting 2,scan,A.a,3
2025,Zikim Far Semi-Shifting 2,scan,A.s,9
2025,Zikim Far Semi-Shifting 2,scan,P.s,1
2025,Zikim Far Semi-Shifting 2,trail,C.s,14
2025,Zikim Far Semi-Shifting 2,trail,S.s,5
2025,Zikim Far Semi-Shifting 3,scan,A.b,1
2025,Zikim Far Semi-Shifting 3,scan,A.s,2
2025,Zikim Far Semi-Shifting 3,scan,C.s,2
2025,Zikim Far Semi-Shifting 3,scan,P.s,1
2025,Zikim Far Semi-Shifting 3,trail,C.s,6
2025,Zikim Far Semi-Shifting 3,trail,S.s,5
2025,Zikim Far Shifting 1,scan,A.a,3
2025,Zikim Far Shifting 1,scan,A.s,3
2025,Zikim Far Shifting 1,scan,C.s,1
2025,Zikim Far Shifting 1,scan,D.p,1
2025,Zikim Far Shifting 1,scan,L.d,1
2025,Zikim Far Shifting 1,scan,S.d,1
2025,Zikim Far Shifting 1,trail,S.s,6
2025,Zikim Far Shifting 1,trap,A.s,1
2025,Zikim Far Shifting 2,scan,A.a,2
2025,Zikim Far Shifting 2,scan,A.s,1
2025,Zikim Far Shifting 2,scan,C.s,1
2025,Zikim Far Shifting 2,scan,S.d,1
2025,Zikim Far Shifting 2,trail,C.s,2
2025,Zikim Far Shifting 2,trail,D.p,1
2025,Zikim Far Shifting 2,trail,S.s,10
2025,Zikim Far Shifting 2,trap,A.a,1
2025,Zikim Far Shifting 3,scan,A.s,4
2025,Zikim Far Shifting 3,scan,C.s,21
2025,Zikim Far Shifting 3,scan,L.v,1
2025,Zikim Far Shifting 3,trail,C.s,1
2025,Zikim Far Shifting 3,trail,S.s,5
2025,Zikim Near Semi-Shifting 1,scan,A.s,4
2025,Zikim Near Semi-Shifting 1,scan,L.d,1
2025,Zikim Near Semi-Shifting 1,scan,P.s,1
2025,Zikim Near Semi-Shifting 1,trail,C.s,7
2025,Zikim Near Semi-Shifting 1,trail,S.d,1
2025,Zikim Near Semi-Shifting 1,trail,S.s,6
2025,Zikim Near Semi-Shifting 2,scan,A.b,1
2025,Zikim Near Semi-Shifting 2,scan,C.s,1
2025,Zikim Near Semi-Shifting 2,trail,C.s,15
2025,Zikim Near Semi-Shifting 2,trail,L.d,1
2025,Zikim Near Semi-Shifting 3,scan,A.s,4
2025,Zikim Near Semi-Shifting 3,scan,P.s,1
2025,Zikim Near Semi-Shifting 3,trail,C.o,5
2025,Zikim Near Semi-Shifting 3,trail,C.s,8
2025,Zikim Near Semi-Shifting 3,trail,S.s,4
